Loan ID,Customer ID,Principal Amount,Status,Outstanding Balance,Total Paid,Created At
1172,785,666000.0,defaulted,685980.0,0.0,2026-02-12 13:38:00
1173,786,799500.0,approved,895440.0,0.0,2026-03-17 12:15:00
1174,787,393000.0,active,0.0,400860.0,2026-03-09 14:40:00
1175,787,1553900.0,disbursed,1786985.0,0.0,2025-10-29 14:55:00
1176,788,1663500.0,screening,2328900.0,0.0,2025-12-26 14:58:00
1177,789,816400.0,pending,963352.0,0.0,2025-07-04 10:47:00
1178,789,95000.0,screening,104500.0,0.0,2025-12-16 13:10:00
1179,790,211900.0,pending,238387.5,0.0,2025-11-05 16:55:00
1180,791,1926700.0,defaulted,1252355.0,1252355.0,2026-04-16 10:50:00
1181,791,1758800.0,disbursed,2391968.0,0.0,2025-08-14 15:40:00
1182,792,104300.0,approved,129332.0,0.0,2025-12-10 12:14:00
1183,793,46000.0,defaulted,25300.0,25300.0,2025-10-27 16:28:00
1184,794,128200.0,disbursed,135892.0,0.0,2025-09-15 15:34:00
1185,795,78200.0,approved,82110.0,0.0,2026-01-14 08:50:00
1186,795,1637300.0,reviewing,2161236.0,0.0,2025-09-28 16:53:00
1187,795,66200.0,defaulted,69510.0,0.0,2025-07-01 17:54:00
1188,796,562100.0,active,480595.5,160198.5,2025-06-03 09:03:00
1189,797,1459400.0,disbursed,1722092.0,0.0,2025-09-15 13:48:00
1190,798,596000.0,approved,739040.0,0.0,2025-07-19 17:44:00
1191,798,1718000.0,rejected,1855440.0,0.0,2025-07-05 13:54:00
1192,799,748400.0,pending,804530.0,0.0,2025-07-10 12:56:00
1193,800,472800.0,approved,576816.0,0.0,2026-02-24 12:33:00
1194,801,155500.0,active,120724.56,68985.44,2026-01-09 09:01:00
1195,802,698000.0,active,260586.66,521173.34,2025-05-20 09:00:00
1196,802,505500.0,written_off,387550.0,193775.0,2025-06-01 10:48:00
1197,803,701800.0,written_off,251478.34,502956.66,2026-02-11 09:27:00
1198,804,882100.0,screening,987952.0,0.0,2026-04-01 11:36:00
1199,804,19300.0,defaulted,21405.45,2140.55,2025-09-05 10:45:00
1200,805,525600.0,active,0.0,541368.0,2026-03-03 08:36:00
1201,806,972800.0,pending,1361920.0,0.0,2025-06-04 14:37:00
1202,807,1256400.0,active,900420.0,450210.0,2026-03-19 10:28:00
1203,807,1188500.0,active,455591.68,911183.32,2025-07-05 08:25:00
1204,808,689800.0,rejected,938128.0,0.0,2025-08-17 13:26:00
1205,809,71000.0,screening,81650.0,0.0,2026-03-10 11:57:00
1206,810,1671200.0,active,623914.66,1247829.34,2025-05-28 14:54:00
1207,811,1243600.0,pending,1280908.0,0.0,2025-07-12 10:13:00
1208,811,660200.0,defaulted,570601.42,228240.58,2025-10-13 09:14:00
1209,812,454100.0,pending,603953.0,0.0,2025-09-18 09:20:00
1210,813,1814700.0,disbursed,1905435.0,0.0,2026-04-11 14:20:00
1211,814,213500.0,defaulted,230580.0,25620.0,2025-10-02 09:47:00
1212,814,1219400.0,approved,1658384.0,0.0,2025-07-29 09:54:00
1213,815,553000.0,disbursed,652540.0,0.0,2025-12-26 10:36:00
1214,815,278700.0,active,146162.65,182703.35,2025-10-27 14:09:00
1215,816,36700.0,active,4404.0,39636.0,2025-11-27 17:50:00
1216,816,694600.0,active,157442.7,787213.3,2026-03-30 11:38:00
1217,817,1395500.0,active,878530.66,1054236.84,2025-11-07 09:36:00
1218,817,144800.0,approved,175208.0,0.0,2026-03-11 14:18:00
1219,818,848900.0,active,293476.85,733692.15,2025-06-26 12:31:00
1220,819,198900.0,approved,216801.0,0.0,2025-05-20 16:15:00
1221,819,829000.0,disbursed,1027960.0,0.0,2026-03-17 13:02:00
1222,820,191400.0,cleared,0.0,252648.0,2026-02-02 09:10:00
1223,821,1590200.0,defaulted,1876436.0,0.0,2025-06-29 10:09:00
1224,821,1882100.0,pending,1929152.5,0.0,2026-03-16 15:38:00
1225,822,51700.0,active,20938.5,48856.5,2026-04-13 10:11:00
1226,822,477200.0,active,248144.0,248144.0,2025-06-25 11:47:00
1227,823,328300.0,defaulted,327703.1,72822.9,2025-05-21 10:03:00
1228,823,62500.0,approved,68750.0,0.0,2025-06-21 12:16:00
1229,824,113300.0,active,44187.0,103103.0,2025-05-22 09:27:00
1230,824,38800.0,pending,45784.0,0.0,2025-11-29 15:33:00
1231,825,79800.0,screening,87780.0,0.0,2026-04-21 14:26:00
1232,825,1343700.0,active,349362.0,1397448.0,2025-10-28 08:51:00
1233,826,1009800.0,defaulted,834768.0,417384.0,2025-07-21 13:03:00
1234,826,71000.0,active,38340.0,38340.0,2025-05-09 11:19:00
1235,827,543300.0,defaulted,608496.0,0.0,2025-07-16 12:20:00
1236,828,183700.0,reviewing,200233.0,0.0,2025-12-20 12:09:00
1237,828,3900.0,written_off,2145.0,2145.0,2025-05-09 08:53:00
1238,829,462900.0,pending,532335.0,0.0,2025-09-11 08:56:00
1239,830,34500.0,pending,37605.0,0.0,2025-05-04 15:45:00
1240,831,269800.0,disbursed,350740.0,0.0,2025-10-11 16:36:00
1241,832,45200.0,active,24408.0,24408.0,2025-06-24 09:16:00
1242,833,650900.0,approved,689954.0,0.0,2025-10-30 13:51:00
1243,833,173100.0,defaulted,122131.68,97705.32,2025-11-28 14:56:00
1244,834,106700.0,approved,117370.0,0.0,2026-04-08 13:07:00
1245,835,1238700.0,cleared,0.0,1436892.0,2025-12-10 11:50:00
1246,836,1369600.0,reviewing,1657216.0,0.0,2025-05-07 10:10:00
1247,836,804100.0,cleared,0.0,1141822.0,2025-10-21 10:58:00
1248,837,115800.0,active,84007.65,70006.35,2025-07-30 09:53:00
1249,837,346700.0,approved,480179.5,0.0,2026-03-21 17:57:00
1250,838,63200.0,cleared,0.0,72680.0,2025-09-27 10:30:00
1251,839,687900.0,reviewing,791085.0,0.0,2025-09-02 16:55:00
1252,839,1981400.0,active,559195.08,1957182.92,2026-03-28 08:54:00
1253,840,395200.0,active,283226.67,141613.33,2026-04-21 15:21:00
1254,841,1412100.0,active,1109140.35,924283.65,2026-01-23 14:08:00
1255,841,74800.0,screening,82280.0,0.0,2025-12-07 15:44:00
1256,842,1014500.0,reviewing,1166675.0,0.0,2025-06-17 15:17:00
1257,842,1269600.0,disbursed,1472736.0,0.0,2026-04-28 13:47:00
1258,842,467100.0,pending,495126.0,0.0,2025-07-17 09:27:00
1259,843,1657400.0,active,400789.43,1803552.57,2026-01-08 12:14:00
1260,843,422100.0,pending,485415.0,0.0,2026-02-10 16:49:00
1261,844,645300.0,cleared,0.0,819531.0,2025-08-17 17:31:00
1262,845,79300.0,pending,83265.0,0.0,2025-07-18 12:40:00
1263,845,1473800.0,active,334061.3,1670306.7,2025-05-25 13:03:00
1264,846,583100.0,screening,641410.0,0.0,2026-04-04 09:01:00
1265,847,366100.0,active,207456.69,290439.31,2025-07-17 08:52:00
1266,847,771800.0,cleared,0.0,841262.0,2025-12-18 09:37:00
1267,847,1545900.0,cleared,0.0,1916916.0,2025-10-24 10:33:00
1268,848,15100.0,defaulted,8305.0,8305.0,2025-07-07 16:34:00
1269,849,937100.0,disbursed,1054237.5,0.0,2025-09-04 16:54:00
1270,849,194900.0,active,161117.34,80558.66,2026-01-15 12:06:00
1271,849,813600.0,rejected,1033272.0,0.0,2026-02-16 13:46:00
1272,850,1836600.0,disbursed,1900881.0,0.0,2026-01-05 13:35:00
1273,851,160000.0,defaulted,184000.0,0.0,2025-08-22 11:19:00
1274,852,1455000.0,pending,2015175.0,0.0,2025-10-28 12:12:00
1275,853,136000.0,pending,149600.0,0.0,2025-10-12 16:56:00
1276,854,1033200.0,approved,1115856.0,0.0,2025-08-10 11:53:00
1277,854,193000.0,active,233315.56,29164.44,2026-02-04 15:52:00
1278,855,582800.0,pending,722672.0,0.0,2025-09-09 11:44:00
1279,855,1684700.0,disbursed,2215380.5,0.0,2026-03-19 16:08:00
1280,856,54700.0,defaulted,57435.0,0.0,2025-12-11 16:40:00
1281,857,761900.0,approved,895232.5,0.0,2025-05-28 14:45:00
1282,857,77500.0,reviewing,96100.0,0.0,2025-06-15 11:11:00
1283,857,263900.0,active,158340.0,158340.0,2025-11-23 13:42:00
1284,858,1291900.0,disbursed,1640713.0,0.0,2025-09-14 11:31:00
1285,859,48000.0,disbursed,50400.0,0.0,2026-04-07 11:02:00
1286,860,253500.0,disbursed,291525.0,0.0,2026-03-07 17:25:00
1287,861,604700.0,active,146227.43,658023.57,2025-10-25 11:42:00
1288,861,431500.0,disbursed,453075.0,0.0,2025-07-08 15:59:00
1289,862,1245800.0,disbursed,1463815.0,0.0,2026-02-20 12:26:00
1290,863,817000.0,active,626366.66,313183.34,2025-10-13 08:01:00
1291,863,117600.0,active,46256.0,92512.0,2026-04-14 14:41:00
1292,864,964700.0,pending,1109405.0,0.0,2025-11-26 12:22:00
1293,865,40200.0,approved,53064.0,0.0,2026-04-28 12:10:00
1294,865,640100.0,active,507812.65,362723.35,2025-09-03 09:22:00
1295,866,58700.0,disbursed,67505.0,0.0,2025-09-23 10:11:00
1296,867,488400.0,cleared,0.0,537240.0,2025-10-13 09:55:00
1297,867,1674900.0,disbursed,2076876.0,0.0,2025-10-01 16:00:00
1298,868,427000.0,cleared,0.0,529480.0,2025-08-12 08:08:00
1299,869,72500.0,pending,76125.0,0.0,2026-04-02 10:13:00
1300,870,69200.0,active,53053.33,26526.67,2026-03-28 17:39:00
1301,871,1777400.0,active,734658.68,1469317.32,2025-09-05 13:08:00
1302,871,1070400.0,pending,1498560.0,0.0,2025-05-22 13:34:00
1303,871,1138300.0,pending,1183832.0,0.0,2025-12-14 09:08:00
1304,872,12900.0,defaulted,14448.0,0.0,2025-10-13 10:01:00
1305,873,331800.0,pending,464520.0,0.0,2025-05-23 15:04:00
1306,874,291000.0,cleared,0.0,382665.0,2025-10-29 13:20:00
1307,874,1548200.0,approved,2105552.0,0.0,2025-11-23 09:06:00
1308,875,67100.0,pending,77165.0,0.0,2026-01-27 10:08:00
1309,875,860500.0,approved,1041205.0,0.0,2025-12-11 09:53:00
1310,876,1981400.0,defaulted,1406793.98,1406794.02,2025-08-19 12:08:00
1311,877,64400.0,cleared,0.0,72450.0,2025-11-13 09:58:00
1312,877,883600.0,approved,910108.0,0.0,2025-09-12 11:04:00
1313,878,79000.0,pending,82950.0,0.0,2025-10-12 10:22:00
1314,879,930600.0,approved,1237698.0,0.0,2025-09-14 11:42:00
1315,879,55800.0,cleared,0.0,64170.0,2025-11-05 13:50:00
1316,880,1542700.0,disbursed,1704683.5,0.0,2025-10-29 10:54:00
1317,881,918500.0,active,486805.0,486805.0,2025-06-19 12:44:00
1318,882,1608000.0,active,1764205.71,294034.29,2026-04-08 12:21:00
1319,883,277600.0,active,120756.0,201260.0,2025-09-02 14:52:00
1320,884,930800.0,approved,1070420.0,0.0,2025-08-31 15:27:00
1321,885,1537100.0,active,1354744.06,774139.44,2025-06-15 16:52:00
1322,886,1820500.0,rejected,2048062.5,0.0,2025-08-31 12:21:00
1323,887,694000.0,active,582960.0,194320.0,2025-08-31 15:05:00
1324,888,1907500.0,reviewing,2002875.0,0.0,2025-07-05 11:57:00
1325,888,1758000.0,cleared,0.0,2461200.0,2025-09-08 08:31:00
1326,888,523700.0,disbursed,549885.0,0.0,2025-08-15 11:56:00
1327,889,479600.0,screening,496386.0,0.0,2026-03-14 16:43:00
1328,889,1493200.0,pending,1605190.0,0.0,2026-03-15 08:44:00
1329,889,678000.0,disbursed,779700.0,0.0,2025-05-16 09:17:00
1330,890,247900.0,pending,299959.0,0.0,2025-07-21 13:02:00
1331,891,870000.0,active,982133.33,122766.67,2025-06-26 13:21:00
1332,891,1923100.0,screening,2326951.0,0.0,2025-10-30 15:02:00
1333,892,888000.0,disbursed,994560.0,0.0,2025-08-16 12:02:00
1334,893,75100.0,disbursed,86365.0,0.0,2025-06-15 11:47:00
1335,893,1521300.0,disbursed,1886412.0,0.0,2025-07-04 16:01:00
1336,893,453900.0,rejected,521985.0,0.0,2026-03-30 14:42:00
1337,894,31400.0,active,17270.0,17270.0,2026-02-28 09:41:00
1338,895,239400.0,screening,269325.0,0.0,2025-08-11 17:41:00
1339,895,17700.0,approved,23541.0,0.0,2026-04-05 14:56:00
1340,896,1490600.0,pending,1527865.0,0.0,2025-07-31 12:29:00
1341,896,702800.0,cleared,0.0,892556.0,2025-12-29 15:08:00
1342,897,29300.0,disbursed,30765.0,0.0,2026-02-01 13:48:00
1343,898,193300.0,pending,247424.0,0.0,2025-09-14 16:30:00
1344,898,1378800.0,active,558414.0,1302966.0,2026-01-14 08:14:00
1345,899,381800.0,disbursed,473432.0,0.0,2025-09-08 09:07:00
1346,899,45500.0,rejected,47320.0,0.0,2025-12-02 11:11:00
1347,900,1491500.0,rejected,1677937.5,0.0,2026-02-15 17:16:00
1348,901,1375700.0,defaulted,1320672.0,330168.0,2025-05-15 13:36:00
1349,902,327600.0,rejected,406224.0,0.0,2025-11-24 10:59:00
1350,902,354600.0,written_off,308502.0,102834.0,2025-05-14 11:53:00
1351,902,53200.0,active,0.0,55860.0,2026-04-23 08:29:00
1352,903,461300.0,pending,498204.0,0.0,2025-10-29 16:07:00
1353,904,1205400.0,active,638862.0,638862.0,2025-07-20 16:26:00
1354,905,597200.0,active,445909.33,222954.67,2025-09-12 15:16:00
1355,906,615600.0,cleared,0.0,680238.0,2025-12-11 13:37:00
1356,907,896300.0,disbursed,1111412.0,0.0,2025-05-07 16:51:00
1357,907,60600.0,reviewing,66660.0,0.0,2025-08-15 10:32:00
1358,908,216900.0,disbursed,262449.0,0.0,2026-04-04 08:15:00
1359,908,1454000.0,pending,1919280.0,0.0,2026-03-22 09:49:00
1360,909,76400.0,pending,84040.0,0.0,2025-11-07 11:43:00
1361,909,932500.0,approved,1212250.0,0.0,2025-10-27 13:30:00
1362,910,949200.0,screening,1020390.0,0.0,2025-05-25 11:34:00
1363,911,1069300.0,disbursed,1293853.0,0.0,2025-09-29 11:35:00
1364,912,868800.0,disbursed,1233696.0,0.0,2026-02-24 08:26:00
1365,912,1379200.0,cleared,0.0,1489536.0,2025-09-20 12:45:00
1366,913,591100.0,defaulted,696423.28,154760.72,2026-01-27 16:52:00
1367,914,78000.0,active,27560.0,55120.0,2025-11-28 16:39:00
1368,914,1208700.0,pending,1462527.0,0.0,2026-03-31 10:49:00
1369,915,1704300.0,approved,2317848.0,0.0,2025-05-18 15:50:00
1370,916,304400.0,pending,347016.0,0.0,2025-06-07 16:43:00
1371,917,136100.0,cleared,0.0,138822.0,2026-01-09 17:48:00
1372,918,1975000.0,active,1114777.8,1393472.2,2025-12-11 08:03:00
1373,919,223300.0,cleared,0.0,303688.0,2025-05-27 16:58:00
1374,920,1152700.0,cleared,0.0,1239152.5,2025-07-28 14:23:00
1375,920,52700.0,pending,60605.0,0.0,2026-01-09 16:03:00
1376,921,1516700.0,pending,2062712.0,0.0,2025-05-11 12:57:00
1377,922,1522600.0,screening,1750990.0,0.0,2025-08-07 11:21:00
1378,922,1817400.0,defaulted,1980966.0,0.0,2025-05-31 17:36:00
1379,922,1844200.0,screening,2508112.0,0.0,2026-01-27 13:25:00
1380,923,79700.0,pending,86873.0,0.0,2026-03-11 11:18:00
1381,924,859000.0,cleared,0.0,987850.0,2025-09-19 08:47:00
1382,925,26200.0,active,0.0,27510.0,2026-03-05 14:23:00
1383,925,197400.0,pending,207270.0,0.0,2025-09-09 17:55:00
1384,925,323600.0,pending,346252.0,0.0,2026-01-03 13:36:00
1385,926,856800.0,disbursed,882504.0,0.0,2026-04-25 10:01:00
1386,927,240400.0,defaulted,166219.42,124664.58,2025-09-29 10:53:00
1387,927,987300.0,written_off,552888.0,552888.0,2025-06-24 16:06:00
1388,927,1149700.0,active,540359.0,810538.5,2025-12-18 16:17:00
1389,928,1343700.0,disbursed,1773684.0,0.0,2025-06-26 13:48:00
1390,929,232600.0,pending,309358.0,0.0,2025-10-11 12:53:00
1391,929,15200.0,active,5826.66,11653.34,2025-05-02 11:43:00
1392,930,1760400.0,active,422496.0,1689984.0,2025-09-20 14:28:00
1393,931,278100.0,pending,289224.0,0.0,2026-02-13 12:30:00
1394,931,89100.0,reviewing,102465.0,0.0,2025-11-10 15:46:00
1395,931,41900.0,disbursed,43995.0,0.0,2025-11-12 11:51:00
1396,932,158800.0,active,62461.36,124922.64,2026-03-05 17:58:00
1397,932,1814500.0,approved,1905225.0,0.0,2025-06-11 15:12:00
1398,933,816600.0,defaulted,685944.0,228648.0,2026-04-30 08:34:00
1399,934,403200.0,active,411264.0,137088.0,2026-04-15 14:00:00
1400,934,640200.0,active,232606.0,465212.0,2025-10-28 13:23:00
1401,934,910100.0,screening,1164928.0,0.0,2026-01-25 12:25:00
1402,935,1289900.0,rejected,1696218.5,0.0,2025-05-24 11:59:00
1403,936,404500.0,defaulted,358901.81,134588.19,2025-10-05 10:10:00
1404,937,178300.0,cleared,0.0,191672.5,2025-06-26 10:57:00
1405,937,1486400.0,defaulted,2021504.0,0.0,2026-03-27 08:55:00
1406,938,316300.0,pending,379560.0,0.0,2025-10-18 17:22:00
1407,938,66300.0,approved,69615.0,0.0,2025-08-19 14:28:00
1408,939,74800.0,defaulted,64577.35,46126.65,2025-07-05 08:47:00
1409,940,1525800.0,cleared,0.0,1586832.0,2025-07-09 13:05:00
1410,941,1472700.0,active,1700968.5,242995.5,2026-01-28 16:21:00
1411,942,1732500.0,active,2104987.5,233887.5,2025-06-12 11:20:00
1412,942,647800.0,reviewing,699624.0,0.0,2025-10-13 12:44:00
1413,943,316300.0,pending,382723.0,0.0,2025-10-11 16:57:00
1414,944,307500.0,active,113775.0,341325.0,2026-01-11 11:39:00
1415,944,297100.0,pending,314926.0,0.0,2025-05-02 17:10:00
1416,944,31900.0,defaulted,17545.0,17545.0,2025-11-09 08:56:00
1417,945,167300.0,disbursed,222509.0,0.0,2026-03-10 08:01:00
1418,946,1087000.0,disbursed,1391360.0,0.0,2026-04-12 10:06:00
1419,946,1160300.0,approved,1403963.0,0.0,2025-09-17 14:06:00
1420,947,1086800.0,pending,1152008.0,0.0,2026-01-17 08:13:00
1421,947,453800.0,active,503717.99,167906.01,2025-07-13 11:35:00
1422,948,1730000.0,disbursed,2422000.0,0.0,2026-04-28 14:14:00
1423,948,416300.0,rejected,466256.0,0.0,2025-11-28 12:53:00
1424,949,1869800.0,rejected,2430740.0,0.0,2025-12-05 09:56:00
1425,949,1835500.0,active,1514287.5,504762.5,2025-11-09 10:22:00
1426,950,268600.0,rejected,311576.0,0.0,2025-09-05 15:12:00
1427,951,1236600.0,disbursed,1267515.0,0.0,2025-10-01 09:54:00
1428,951,1764000.0,disbursed,2116800.0,0.0,2025-10-18 16:43:00
1429,952,857500.0,active,788900.0,197225.0,2025-07-25 12:15:00
1430,952,188900.0,active,141045.33,70522.67,2025-07-13 09:35:00
1431,952,400600.0,written_off,412618.0,0.0,2025-12-07 11:47:00
1432,953,177700.0,disbursed,199024.0,0.0,2025-06-04 12:36:00
1433,953,1855800.0,defaulted,1329990.0,664995.0,2025-11-29 09:01:00
1434,954,1060600.0,pending,1315144.0,0.0,2026-04-06 12:19:00
1435,955,374000.0,pending,441320.0,0.0,2025-08-04 11:57:00
1436,956,1303300.0,rejected,1342399.0,0.0,2026-02-11 09:17:00
1437,957,11700.0,disbursed,12870.0,0.0,2026-01-13 08:35:00
1438,957,464200.0,pending,487410.0,0.0,2025-06-01 14:34:00
1439,958,761800.0,screening,990340.0,0.0,2026-02-19 14:11:00
1440,959,1773700.0,disbursed,2412232.0,0.0,2025-11-30 09:03:00
1441,960,334200.0,rejected,404382.0,0.0,2025-12-31 10:14:00
1442,960,410600.0,reviewing,509144.0,0.0,2025-11-29 14:42:00
1443,960,1497700.0,pending,2074314.5,0.0,2025-11-14 11:24:00
1444,961,1700600.0,disbursed,1904672.0,0.0,2025-07-11 13:41:00
1445,961,23800.0,disbursed,32368.0,0.0,2026-04-05 17:13:00
1446,962,330000.0,defaulted,289299.99,144650.01,2025-10-12 09:45:00
1447,963,1953800.0,pending,2579016.0,0.0,2025-11-20 09:55:00
1448,963,837600.0,screening,1088880.0,0.0,2025-09-05 11:31:00
1449,963,511400.0,reviewing,690390.0,0.0,2025-12-31 11:21:00
1450,964,353700.0,reviewing,367848.0,0.0,2026-01-04 16:08:00
1451,965,95600.0,active,0.0,100380.0,2025-08-11 16:45:00
1452,966,5800.0,disbursed,6670.0,0.0,2026-05-07 10:40:00
1453,967,263500.0,approved,374170.0,0.0,2026-04-05 12:13:00
1454,967,1451200.0,pending,1552784.0,0.0,2025-06-23 08:36:00
1455,968,286200.0,written_off,148824.0,148824.0,2026-01-18 16:00:00
1456,969,832000.0,active,163626.65,818133.35,2025-06-26 09:01:00
1457,970,1976600.0,disbursed,2688176.0,0.0,2025-12-15 10:49:00
1458,971,914700.0,pending,946714.5,0.0,2025-12-27 13:32:00
1459,972,732400.0,defaulted,468736.0,468736.0,2025-12-08 15:02:00
1460,972,541000.0,screening,608625.0,0.0,2026-02-06 12:37:00
1461,972,601400.0,approved,721680.0,0.0,2026-02-15 15:22:00
1462,973,1646900.0,reviewing,1745714.0,0.0,2026-01-21 13:25:00
1463,974,336400.0,active,174928.0,174928.0,2025-12-19 11:58:00
1464,974,234000.0,approved,280800.0,0.0,2026-04-12 10:46:00
1465,975,238100.0,active,235189.88,67197.12,2025-06-11 08:27:00
1466,976,37100.0,disbursed,40810.0,0.0,2026-04-14 14:09:00
1467,976,1481800.0,active,179163.1,1791630.9,2025-09-17 08:09:00
1468,976,1457400.0,active,670404.0,1005606.0,2025-09-06 10:31:00
1469,977,548900.0,disbursed,565367.0,0.0,2025-09-26 11:25:00
1470,978,324900.0,disbursed,349267.5,0.0,2025-08-13 16:06:00
1471,979,752400.0,disbursed,932976.0,0.0,2025-07-03 11:37:00
1472,979,51300.0,disbursed,56430.0,0.0,2026-03-07 17:50:00
1473,979,43600.0,disbursed,47960.0,0.0,2026-03-26 09:59:00
1474,980,155200.0,disbursed,206416.0,0.0,2025-05-10 13:00:00
1475,980,56100.0,defaulted,61710.0,0.0,2026-02-27 11:42:00
1476,981,1491100.0,active,293249.65,1466248.35,2025-11-28 10:21:00
1477,982,276600.0,pending,376176.0,0.0,2025-07-20 11:41:00
1478,983,362200.0,active,52519.0,367633.0,2025-12-13 11:44:00
1479,983,82900.0,active,63556.67,31778.33,2025-06-07 13:31:00
1480,983,169100.0,approved,216448.0,0.0,2026-03-22 08:34:00
1481,984,1183600.0,disbursed,1361140.0,0.0,2025-06-11 16:29:00
1482,985,1588000.0,active,841640.0,841640.0,2025-12-04 17:08:00
1483,985,670800.0,screening,851916.0,0.0,2025-05-17 16:35:00
1484,986,1739100.0,disbursed,2043442.5,0.0,2025-12-17 13:47:00
1485,987,1582400.0,approved,1772288.0,0.0,2025-07-26 08:50:00
1486,987,45300.0,active,34730.0,17365.0,2026-05-04 11:36:00
1487,988,1513700.0,disbursed,1551542.5,0.0,2025-12-26 12:44:00
1488,988,696100.0,active,640412.0,160103.0,2025-06-03 11:15:00
1489,989,1349500.0,active,391355.0,1174065.0,2025-07-23 10:36:00
1490,990,203400.0,approved,219672.0,0.0,2026-01-31 09:26:00
1491,990,673000.0,defaulted,605700.0,151425.0,2025-10-27 16:58:00
1492,991,1637800.0,disbursed,1768824.0,0.0,2026-03-30 08:37:00
1493,992,375300.0,active,147618.0,295236.0,2025-06-20 14:17:00
1494,992,1156000.0,disbursed,1358300.0,0.0,2026-01-24 11:49:00
1495,993,1861000.0,approved,2419300.0,0.0,2025-11-21 08:23:00
1496,993,443700.0,disbursed,465885.0,0.0,2025-09-14 14:30:00
1497,994,477400.0,active,0.0,494109.0,2025-07-04 16:02:00
1498,995,107000.0,defaulted,98202.22,28057.78,2025-06-11 10:27:00
1499,996,384600.0,disbursed,399984.0,0.0,2026-01-08 09:36:00
1500,997,588800.0,cleared,0.0,871424.0,2025-10-28 13:44:00
1501,997,1287400.0,pending,1480510.0,0.0,2025-06-06 11:38:00
1502,998,1440800.0,approved,1793796.0,0.0,2025-07-24 14:27:00
1503,999,1612400.0,screening,1813950.0,0.0,2025-06-21 12:00:00
1504,1000,718700.0,reviewing,869627.0,0.0,2026-02-17 14:51:00
1505,1000,1471100.0,cleared,0.0,1735898.0,2025-08-01 08:40:00
1506,1,10000.0,disbursed,19000.0,0.0,2026-06-06 19:29:34
1507,1,10000.0,disbursed,19000.0,0.0,2026-06-06 19:30:12
1508,1,10000.0,approved,19000.0,0.0,2026-06-06 19:36:06
1509,59,10000.0,approved,19000.0,0.0,2026-06-11 16:27:59
